I,J,nwcbox_value,layer#,Cell_ID,X,Y
126,83,44848,7,4084,391956.47,4174789.0
126,83,47807,8,4084,391956.47,4174789.0
127,83,4085,1,4085,392729.47,4174351.75
127,83,14569,2,4085,392729.47,4174351.75
127,83,23245,3,4085,392729.47,4174351.75
127,83,30446,4,4085,392729.47,4174351.75
127,83,36356,5,4085,392729.47,4174351.75
127,83,41105,6,4085,392729.47,4174351.75
127,83,44849,7,4085,392729.47,4174351.75
127,83,47808,8,4085,392729.47,4174351.75
127,83,50021,9,4085,392729.47,4174351.75
128,83,4086,1,4086,393514.91,4173899.0
128,83,14570,2,4086,393514.91,4173899.0
128,83,23246,3,4086,393514.91,4173899.0
128,83,30447,4,4086,393514.91,4173899.0
128,83,36357,5,4086,393514.91,4173899.0
128,83,41106,6,4086,393514.91,4173899.0
128,83,44850,7,4086,393514.91,4173899.0
128,83,47809,8,4086,393514.91,4173899.0
128,83,50022,9,4086,393514.91,4173899.0
128,83,51694,10,4086,393514.91,4173899.0
129,83,4087,1,4087,394315.69,4173439.0
129,83,14571,2,4087,394315.69,4173439.0
129,83,23247,3,4087,394315.69,4173439.0
129,83,30448,4,4087,394315.69,4173439.0
129,83,36358,5,4087,394315.69,4173439.0
129,83,41107,6,4087,394315.69,4173439.0
129,83,44851,7,4087,394315.69,4173439.0
129,83,47810,8,4087,394315.69,4173439.0
129,83,50023,9,4087,394315.69,4173439.0
129,83,51695,10,4087,394315.69,4173439.0
129,83,52913,11,4087,394315.69,4173439.0
129,83,53926,12,4087,394315.69,4173439.0
130,83,4088,1,4088,395133.0,4172986.5
130,83,14572,2,4088,395133.0,4172986.5
130,83,23248,3,4088,395133.0,4172986.5
130,83,30449,4,4088,395133.0,4172986.5
130,83,36359,5,4088,395133.0,4172986.5
130,83,41108,6,4088,395133.0,4172986.5
130,83,44852,7,4088,395133.0,4172986.5
130,83,47811,8,4088,395133.0,4172986.5
130,83,50024,9,4088,395133.0,4172986.5
130,83,51696,10,4088,395133.0,4172986.5
130,83,52914,11,4088,395133.0,4172986.5
130,83,53927,12,4088,395133.0,4172986.5
131,83,4089,1,4089,395966.75,4172566.75
131,83,14573,2,4089,395966.75,4172566.75
131,83,23249,3,4089,395966.75,4172566.75
131,83,30450,4,4089,395966.75,4172566.75
131,83,36360,5,4089,395966.75,4172566.75
131,83,41109,6,4089,395966.75,4172566.75
131,83,44853,7,4089,395966.75,4172566.75
131,83,47812,8,4089,395966.75,4172566.75
131,83,50025,9,4089,395966.75,4172566.75
131,83,51697,10,4089,395966.75,4172566.75
131,83,52915,11,4089,395966.75,4172566.75
131,83,53928,12,4089,395966.75,4172566.75
132,83,4090,1,4090,396816.16,4172208.75
132,83,14574,2,4090,396816.16,4172208.75
132,83,23250,3,4090,396816.16,4172208.75
132,83,30451,4,4090,396816.16,4172208.75
132,83,36361,5,4090,396816.16,4172208.75
132,83,41110,6,4090,396816.16,4172208.75
132,83,44854,7,4090,396816.16,4172208.75
132,83,47813,8,4090,396816.16,4172208.75
132,83,50026,9,4090,396816.16,4172208.75
132,83,51698,10,4090,396816.16,4172208.75
132,83,52916,11,4090,396816.16,4172208.75
132,83,53929,12,4090,396816.16,4172208.75
133,83,4091,1,4091,397678.97,4171936.25
133,83,14575,2,4091,397678.97,4171936.25
133,83,23251,3,4091,397678.97,4171936.25
133,83,30452,4,4091,397678.97,4171936.25
133,83,36362,5,4091,397678.97,4171936.25
133,83,41111,6,4091,397678.97,4171936.25
133,83,44855,7,4091,397678.97,4171936.25
133,83,47814,8,4091,397678.97,4171936.25
133,83,50027,9,4091,397678.97,4171936.25
133,83,51699,10,4091,397678.97,4171936.25
133,83,52917,11,4091,397678.97,4171936.25
133,83,53930,12,4091,397678.97,4171936.25
133,83,54606,13,4091,397678.97,4171936.25
134,83,4092,1,4092,398553.84,4171769.0
134,83,14576,2,4092,398553.84,4171769.0
134,83,23252,3,4092,398553.84,4171769.0
134,83,30453,4,4092,398553.84,4171769.0
134,83,36363,5,4092,398553.84,4171769.0
134,83,41112,6,4092,398553.84,4171769.0
134,83,44856,7,4092,398553.84,4171769.0
134,83,47815,8,4092,398553.84,4171769.0
134,83,50028,9,4092,398553.84,4171769.0
134,83,51700,10,4092,398553.84,4171769.0
134,83,52918,11,4092,398553.84,4171769.0
134,83,53931,12,4092,398553.84,4171769.0
134,83,54607,13,4092,398553.84,4171769.0
135,83,4093,1,4093,399442.88,4171714.25
135,83,14577,2,4093,399442.88,4171714.25
135,83,23253,3,4093,399442.88,4171714.25
135,83,30454,4,4093,399442.88,4171714.25
135,83,36364,5,4093,399442.88,4171714.25
135,83,41113,6,4093,399442.88,4171714.25
135,83,44857,7,4093,399442.88,4171714.25
135,83,47816,8,4093,399442.88,4171714.25
135,83,50029,9,4093,399442.88,4171714.25
135,83,51701,10,4093,399442.88,4171714.25
135,83,52919,11,4093,399442.88,4171714.25
135,83,53932,12,4093,399442.88,4171714.25
135,83,54608,13,4093,399442.88,4171714.25
136,83,4094,1,4094,400349.12,4171764.25
136,83,14578,2,4094,400349.12,4171764.25
136,83,23254,3,4094,400349.12,4171764.25
136,83,30455,4,4094,400349.12,4171764.25
136,83,36365,5,4094,400349.12,4171764.25
136,83,41114,6,4094,400349.12,4171764.25
136,83,44858,7,4094,400349.12,4171764.25
136,83,47817,8,4094,400349.12,4171764.25
136,83,50030,9,4094,400349.12,4171764.25
136,83,51702,10,4094,400349.12,4171764.25
136,83,52920,11,4094,400349.12,4171764.25
136,83,53933,12,4094,400349.12,4171764.25
136,83,54609,13,4094,400349.12,4171764.25
137,83,4095,1,4095,401277.09,4171911.75
137,83,14579,2,4095,401277.09,4171911.75
137,83,23255,3,4095,401277.09,4171911.75
137,83,30456,4,4095,401277.09,4171911.75
137,83,36366,5,4095,401277.09,4171911.75
137,83,41115,6,4095,401277.09,4171911.75
137,83,44859,7,4095,401277.09,4171911.75
138,83,4096,1,4096,402231.81,4172141.5
138,83,14580,2,4096,402231.81,4172141.5
138,83,23256,3,4096,402231.81,4172141.5
138,83,30457,4,4096,402231.81,4172141.5
138,83,36367,5,4096,402231.81,4172141.5
138,83,41116,6,4096,402231.81,4172141.5
139,83,4097,1,4097,403217.97,4172436.5
139,83,14581,2,4097,403217.97,4172436.5
139,83,23257,3,4097,403217.97,4172436.5
139,83,30458,4,4097,403217.97,4172436.5
139,83,36368,5,4097,403217.97,4172436.5
139,83,41117,6,4097,403217.97,4172436.5
140,83,4098,1,4098,404239.56,4172794.5
140,83,14582,2,4098,404239.56,4172794.5
140,83,23258,3,4098,404239.56,4172794.5
140,83,30459,4,4098,404239.56,4172794.5
140,83,36369,5,4098,404239.56,4172794.5
140,83,41118,6,4098,404239.56,4172794.5
141,83,4099,1,4099,405299.56,4173216.75
141,83,14583,2,4099,405299.56,4173216.75
141,83,23259,3,4099,405299.56,4173216.75
141,83,30460,4,4099,405299.56,4173216.75
141,83,36370,5,4099,405299.56,4173216.75
141,83,41119,6,4099,405299.56,4173216.75
141,83,44860,7,4099,405299.56,4173216.75
142,83,4100,1,4100,406400.31,4173704.0
142,83,14584,2,4100,406400.31,4173704.0
142,83,23260,3,4100,406400.31,4173704.0
142,83,30461,4,4100,406400.31,4173704.0
142,83,36371,5,4100,406400.31,4173704.0
142,83,41120,6,4100,406400.31,4173704.0
142,83,44861,7,4100,406400.31,4173704.0
143,83,4101,1,4101,407544.41,4174254.0
143,83,14585,2,4101,407544.41,4174254.0
143,83,23261,3,4101,407544.41,4174254.0
143,83,30462,4,4101,407544.41,4174254.0
143,83,36372,5,4101,407544.41,4174254.0
143,83,41121,6,4101,407544.41,4174254.0
143,83,44862,7,4101,407544.41,4174254.0
143,83,47818,8,4101,407544.41,4174254.0
143,83,50031,9,4101,407544.41,4174254.0
143,83,51703,10,4101,407544.41,4174254.0
143,83,52921,11,4101,407544.41,4174254.0
143,83,53934,12,4101,407544.41,4174254.0
144,83,4102,1,4102,408733.03,4174871.75
144,83,14586,2,4102,408733.03,4174871.75
144,83,23262,3,4102,408733.03,4174871.75
144,83,30463,4,4102,408733.03,4174871.75
144,83,36373,5,4102,408733.03,4174871.75
144,83,41122,6,4102,408733.03,4174871.75
144,83,44863,7,4102,408733.03,4174871.75
145,83,4103,1,4103,409966.62,4175562.0
145,83,14587,2,4103,409966.62,4175562.0
145,83,23263,3,4103,409966.62,4175562.0
145,83,30464,4,4103,409966.62,4175562.0
145,83,36374,5,4103,409966.62,4175562.0
145,83,41123,6,4103,409966.62,4175562.0
145,83,44864,7,4103,409966.62,4175562.0
146,83,4104,1,4104,411245.97,4176314.0
146,83,14588,2,4104,411245.97,4176314.0
146,83,23264,3,4104,411245.97,4176314.0
146,83,30465,4,4104,411245.97,4176314.0
146,83,36375,5,4104,411245.97,4176314.0
146,83,41124,6,4104,411245.97,4176314.0
147,83,4105,1,4105,412569.44,4177121.5
147,83,14589,2,4105,412569.44,4177121.5
147,83,23265,3,4105,412569.44,4177121.5
147,83,30466,4,4105,412569.44,4177121.5
147,83,36376,5,4105,412569.44,4177121.5
148,83,4106,1,4106,413935.47,4177974.0
148,83,14590,2,4106,413935.47,4177974.0
148,83,23266,3,4106,413935.47,4177974.0
148,83,30467,4,4106,413935.47,4177974.0
148,83,36377,5,4106,413935.47,4177974.0
149,83,4107,1,4107,415343.72,4178843.75
149,83,14591,2,4107,415343.72,4178843.75
149,83,23267,3,4107,415343.72,4178843.75
149,83,30468,4,4107,415343.72,4178843.75
150,83,4108,1,4108,416798.19,4179706.5
150,83,14592,2,4108,416798.19,4179706.5
150,83,23268,3,4108,416798.19,4179706.5
151,83,4109,1,4109,418062.72,4180363.75
151,83,14593,2,4109,418062.72,4180363.75
151,83,23269,3,4109,418062.72,4180363.75
152,83,4110,1,4110,419102.84,4180856.25
152,83,14594,2,4110,419102.84,4180856.25
153,83,4111,1,4111,420133.84,4181419.0
153,83,14595,2,4111,420133.84,4181419.0
154,83,4112,1,4112,421170.88,4182076.5
154,83,14596,2,4112,421170.88,4182076.5
155,83,4113,1,4113,422221.38,4182851.5
156,83,4114,1,4114,423288.09,4183748.75
156,83,14597,2,4114,423288.09,4183748.75
157,83,4115,1,4115,424372.03,4184761.5
157,83,14598,2,4115,424372.03,4184761.5
158,83,4116,1,4116,425453.56,4185789.0
158,83,14599,2,4116,425453.56,4185789.0
158,83,23270,3,4116,425453.56,4185789.0
159,83,4117,1,4117,426576.81,4186711.75
159,83,14600,2,4117,426576.81,4186711.75
159,83,23271,3,4117,426576.81,4186711.75
159,83,30469,4,4117,426576.81,4186711.75
159,83,36378,5,4117,426576.81,4186711.75
159,83,41125,6,4117,426576.81,4186711.75
160,83,4118,1,4118,427694.81,4187501.0
160,83,14601,2,4118,427694.81,4187501.0
160,83,23272,3,4118,427694.81,4187501.0
160,83,30470,4,4118,427694.81,4187501.0
160,83,36379,5,4118,427694.81,4187501.0
160,83,41126,6,4118,427694.81,4187501.0
160,83,44865,7,4118,427694.81,4187501.0
160,83,47819,8,4118,427694.81,4187501.0
161,83,4119,1,4119,428809.75,4188109.0
161,83,14602,2,4119,428809.75,4188109.0
161,83,23273,3,4119,428809.75,4188109.0
161,83,30471,4,4119,428809.75,4188109.0
161,83,36380,5,4119,428809.75,4188109.0
162,83,4120,1,4120,430022.25,4188556.5
162,83,14603,2,4120,430022.25,4188556.5
162,83,23274,3,4120,430022.25,4188556.5
163,83,4121,1,4121,431357.19,4188853.75
163,83,14604,2,4121,431357.19,4188853.75
164,83,4122,1,4122,432917.19,4188991.75
164,83,14605,2,4122,432917.19,4188991.75
165,83,4123,1,4123,434627.25,4189053.75
166,83,4124,1,4124,436344.72,4189088.75
167,83,4125,1,4125,438007.16,4189163.75
168,83,4126,1,4126,439464.75,4189179.0
116,84,4127,1,4127,384406.25,4178811.5
117,84,4128,1,4128,385219.75,4178759.0
118,84,4129,1,4129,385994.53,4178638.75
118,84,14606,2,4129,385994.53,4178638.75
119,84,4130,1,4130,386744.56,4178464.0
119,84,14607,2,4130,386744.56,4178464.0
120,84,4131,1,4131,387479.53,4178244.5
120,84,14608,2,4131,387479.53,4178244.5
121,84,4132,1,4132,388206.25,4177981.5
121,84,14609,2,4132,388206.25,4177981.5
122,84,4133,1,4133,388929.56,4177679.0
122,84,14610,2,4133,388929.56,4177679.0
123,84,4134,1,4134,389653.0,4177344.0
123,84,14611,2,4134,389653.0,4177344.0
123,84,23275,3,4134,389653.0,4177344.0
124,84,4135,1,4135,390379.19,4176981.5
124,84,14612,2,4135,390379.19,4176981.5
124,84,23276,3,4135,390379.19,4176981.5
124,84,30472,4,4135,390379.19,4176981.5
125,84,4136,1,4136,391110.25,4176591.25
125,84,14613,2,4136,391110.25,4176591.25
125,84,23277,3,4136,391110.25,4176591.25
125,84,30473,4,4136,391110.25,4176591.25
125,84,36381,5,4136,391110.25,4176591.25
126,84,4137,1,4137,391848.47,4176174.0
126,84,14614,2,4137,391848.47,4176174.0
126,84,23278,3,4137,391848.47,4176174.0
126,84,30474,4,4137,391848.47,4176174.0
126,84,36382,5,4137,391848.47,4176174.0
126,84,41127,6,4137,391848.47,4176174.0
126,84,44866,7,4137,391848.47,4176174.0
127,84,4138,1,4138,392596.16,4175739.25
127,84,14615,2,4138,392596.16,4175739.25
127,84,23279,3,4138,392596.16,4175739.25
127,84,30475,4,4138,392596.16,4175739.25
127,84,36383,5,4138,392596.16,4175739.25
127,84,41128,6,4138,392596.16,4175739.25
127,84,44867,7,4138,392596.16,4175739.25
127,84,47820,8,4138,392596.16,4175739.25
127,84,50032,9,4138,392596.16,4175739.25
128,84,4139,1,4139,393355.97,4175289.0
128,84,14616,2,4139,393355.97,4175289.0
128,84,23280,3,4139,393355.97,4175289.0
128,84,30476,4,4139,393355.97,4175289.0
128,84,36384,5,4139,393355.97,4175289.0
128,84,41129,6,4139,393355.97,4175289.0
128,84,44868,7,4139,393355.97,4175289.0
128,84,47821,8,4139,393355.97,4175289.0
128,84,50033,9,4139,393355.97,4175289.0
128,84,51704,10,4139,393355.97,4175289.0
129,84,4140,1,4140,394131.0,4174828.5
129,84,14617,2,4140,394131.0,4174828.5
129,84,23281,3,4140,394131.0,4174828.5
129,84,30477,4,4140,394131.0,4174828.5
129,84,36385,5,4140,394131.0,4174828.5
129,84,41130,6,4140,394131.0,4174828.5
129,84,44869,7,4140,394131.0,4174828.5
129,84,47822,8,4140,394131.0,4174828.5
129,84,50034,9,4140,394131.0,4174828.5
129,84,51705,10,4140,394131.0,4174828.5
129,84,52922,11,4140,394131.0,4174828.5
129,84,53935,12,4140,394131.0,4174828.5
130,84,4141,1,4141,394924.25,4174376.75
130,84,14618,2,4141,394924.25,4174376.75
130,84,23282,3,4141,394924.25,4174376.75
130,84,30478,4,4141,394924.25,4174376.75
130,84,36386,5,4141,394924.25,4174376.75
130,84,41131,6,4141,394924.25,4174376.75
130,84,44870,7,4141,394924.25,4174376.75
130,84,47823,8,4141,394924.25,4174376.75
130,84,50035,9,4141,394924.25,4174376.75
130,84,51706,10,4141,394924.25,4174376.75
130,84,52923,11,4141,394924.25,4174376.75
130,84,53936,12,4141,394924.25,4174376.75
131,84,4142,1,4142,395738.0,4173951.25
131,84,14619,2,4142,395738.0,4173951.25
131,84,23283,3,4142,395738.0,4173951.25
131,84,30479,4,4142,395738.0,4173951.25
131,84,36387,5,4142,395738.0,4173951.25
131,84,41132,6,4142,395738.0,4173951.25
131,84,44871,7,4142,395738.0,4173951.25
131,84,47824,8,4142,395738.0,4173951.25
131,84,50036,9,4142,395738.0,4173951.25
131,84,51707,10,4142,395738.0,4173951.25
131,84,52924,11,4142,395738.0,4173951.25
131,84,53937,12,4142,395738.0,4173951.25
132,84,4143,1,4143,396573.91,4173579.25
132,84,14620,2,4143,396573.91,4173579.25
132,84,23284,3,4143,396573.91,4173579.25
132,84,30480,4,4143,396573.91,4173579.25
132,84,36388,5,4143,396573.91,4173579.25
132,84,41133,6,4143,396573.91,4173579.25
132,84,44872,7,4143,396573.91,4173579.25
132,84,47825,8,4143,396573.91,4173579.25
132,84,50037,9,4143,396573.91,4173579.25
132,84,51708,10,4143,396573.91,4173579.25
132,84,52925,11,4143,396573.91,4173579.25
132,84,53938,12,4143,396573.91,4173579.25
133,84,4144,1,4144,397432.09,4173289.0
133,84,14621,2,4144,397432.09,4173289.0
133,84,23285,3,4144,397432.09,4173289.0
133,84,30481,4,4144,397432.09,4173289.0
133,84,36389,5,4144,397432.09,4173289.0
133,84,41134,6,4144,397432.09,4173289.0
133,84,44873,7,4144,397432.09,4173289.0
133,84,47826,8,4144,397432.09,4173289.0
133,84,50038,9,4144,397432.09,4173289.0
133,84,51709,10,4144,397432.09,4173289.0
133,84,52926,11,4144,397432.09,4173289.0
133,84,53939,12,4144,397432.09,4173289.0
133,84,54610,13,4144,397432.09,4173289.0
134,84,4145,1,4145,398313.09,4173104.25
134,84,14622,2,4145,398313.09,4173104.25
134,84,23286,3,4145,398313.09,4173104.25
134,84,30482,4,4145,398313.09,4173104.25
134,84,36390,5,4145,398313.09,4173104.25
134,84,41135,6,4145,398313.09,4173104.25
134,84,44874,7,4145,398313.09,4173104.25
134,84,47827,8,4145,398313.09,4173104.25
134,84,50039,9,4145,398313.09,4173104.25
134,84,51710,10,4145,398313.09,4173104.25
134,84,52927,11,4145,398313.09,4173104.25
134,84,53940,12,4145,398313.09,4173104.25
134,84,54611,13,4145,398313.09,4173104.25
134,84,55153,14,4145,398313.09,4173104.25
134,84,55590,15,4145,398313.09,4173104.25
135,84,4146,1,4146,399218.44,4173029.0
135,84,14623,2,4146,399218.44,4173029.0
135,84,23287,3,4146,399218.44,4173029.0
135,84,30483,4,4146,399218.44,4173029.0
135,84,36391,5,4146,399218.44,4173029.0
135,84,41136,6,4146,399218.44,4173029.0
135,84,44875,7,4146,399218.44,4173029.0
135,84,47828,8,4146,399218.44,4173029.0
135,84,50040,9,4146,399218.44,4173029.0
135,84,51711,10,4146,399218.44,4173029.0
135,84,52928,11,4146,399218.44,4173029.0
135,84,53941,12,4146,399218.44,4173029.0
135,84,54612,13,4146,399218.44,4173029.0
135,84,55154,14,4146,399218.44,4173029.0
135,84,55591,15,4146,399218.44,4173029.0
136,84,4147,1,4147,400149.44,4173061.5
136,84,14624,2,4147,400149.44,4173061.5
136,84,23288,3,4147,400149.44,4173061.5
136,84,30484,4,4147,400149.44,4173061.5
136,84,36392,5,4147,400149.44,4173061.5
136,84,41137,6,4147,400149.44,4173061.5
136,84,44876,7,4147,400149.44,4173061.5
136,84,47829,8,4147,400149.44,4173061.5
136,84,50041,9,4147,400149.44,4173061.5
136,84,51712,10,4147,400149.44,4173061.5
136,84,52929,11,4147,400149.44,4173061.5
136,84,53942,12,4147,400149.44,4173061.5
136,84,54613,13,4147,400149.44,4173061.5
137,84,4148,1,4148,401108.09,4173194.0
137,84,14625,2,4148,401108.09,4173194.0
137,84,23289,3,4148,401108.09,4173194.0
137,84,30485,4,4148,401108.09,4173194.0
137,84,36393,5,4148,401108.09,4173194.0
137,84,41138,6,4148,401108.09,4173194.0
137,84,44877,7,4148,401108.09,4173194.0
138,84,4149,1,4149,402097.56,4173411.75
138,84,14626,2,4149,402097.56,4173411.75
138,84,23290,3,4149,402097.56,4173411.75
138,84,30486,4,4149,402097.56,4173411.75
138,84,36394,5,4149,402097.56,4173411.75
138,84,41139,6,4149,402097.56,4173411.75
139,84,4150,1,4150,403121.28,4173699.0
139,84,14627,2,4150,403121.28,4173699.0
139,84,23291,3,4150,403121.28,4173699.0
139,84,30487,4,4150,403121.28,4173699.0
